ticket_id,request_type,priority,status,created_date,resolved_date,sla_breach,assigned_group,assignee,requester,category,subcategory,impact,resolution_description,time_to_resolution
1c5a91af-1eda-4b7a-bd41-d447b7535169,Service Request,Critical,Resolved,2020-04-13 11:47:03,,False,Application,Benjamin West,Mrs. Christy Porter,Incident,Network,Medium,Defense manager gas resource girl.,
1632d6e1-670a-4145-af88-32514769d830,Incident,High,Closed,2022-01-11 03:03:21,,False,Support,Thomas Smith,Roger Newman,Incident,Other,Medium,Whose return mention million realize PM.,
3a7a1c10-5680-4f31-ae1b-8bf979c0d155,Service Request,Critical,Closed,2020-10-08 11:04:03,2020-10-11 11:04:03,False,Database,Jesse Cunningham,Veronica Henderson,Service Request,Other,High,Watch reach concern despite want onto.,3.0
fa8290ef-b370-4e46-bb55-b9eaac68bab5,Service Request,Critical,Closed,2020-07-20 00:29:54,2020-07-26 00:29:54,True,Network,Christine Morgan,Gregory Tran,Change Request,Access,High,Detail stand base religious discussion sure second.,16.366153846153846
993904e2-f5d9-4572-8c53-9bc14efac882,Incident,Low,Closed,2022-07-18 19:28:28,,False,Support,Ricky White,Connie Ryan,Change Request,Access,High,Stock probably degree opportunity mean what push.,
d891d7ea-cbf2-4ea0-bf2d-e5cd6e7a656c,Incident,High,Closed,2023-01-07 12:37:34,2023-01-16 12:37:34,True,Security,Joseph Simmons,Daniel Jones,Incident,Access,High,From concern federal participant can sit son.,9.0
53a6f7e7-1438-4f11-8c55-ae20de6a9a6b,Service Request,Medium,Open,2021-03-06 01:22:36,2021-03-11 01:22:36,False,Application,Joshua Delacruz,Andrea Schneider,Change Request,Network,Medium,Interest trial imagine act check also federal.,5.0
7aa8ea65-2208-4949-bcca-20d1553edd27,Service Request,Medium,Closed,2022-02-18 17:28:29,2022-02-20 17:28:29,False,Network,Daniel Robinson,Tracy Williams DDS,Change Request,Other,Medium,Job address bit add.,16.366153846153846
973b294e-b0d5-47e7-b22f-a8cd43bfe096,Service Request,Critical,Open,2020-11-09 17:27:04,2020-11-18 17:27:04,True,Security,Joanne Jones,Victoria Brown,Change Request,Other,Low,Person husband technology know third soldier forward.,9.0
072d5bab-caf8-4ebc-abae-e4075c7ac1af,Service Request,Medium,Resolved,2022-01-20 10:47:28,,False,Application,Hannah Parsons,Dustin Thompson,Service Request,Hardware,High,Wish movie say team score game.,
7fce4d2f-e499-4594-b2d0-d3fdfc169b8f,Incident,High,In Progress,2023-02-20 07:35:49,,False,Application,Dana Nicholson,Joseph Mclaughlin,Incident,Access,Medium,Mouth media study no collection.,
5ab7d252-c717-44a5-9b5e-fb65f200ec2d,Service Request,Low,Closed,2022-03-22 00:47:34,2022-03-23 00:47:34,False,Application,Kayla Holt,Daniel Henderson,Service Request,Other,Low,International always throughout fill budget call.,1.0
a56a3ca6-c974-4f3d-bc62-c8c8469ca74a,Incident,Medium,In Progress,2023-02-13 11:31:09,2023-02-23 11:31:09,True,Network,William Shaw,Russell Hodges,Service Request,Other,Medium,He room man town follow skin role.,10.0
3cc7a262-47ff-4219-9b0a-4c965aa85622,Incident,Medium,Resolved,2020-12-20 01:31:18,2020-12-27 01:31:18,True,Network,Miss Leslie Kline DDS,Amy Crawford,Change Request,Other,Low,Increase property than.,7.0
2ea922ba-08a9-460c-8d25-c0893d925c88,Service Request,Low,Open,2020-02-11 15:33:49,,False,Database,William Armstrong,Kathryn Perry,Incident,Access,High,Task cut be mother newspaper catch development.,
9fba37be-dccd-41fd-bc77-d55054ced8f2,Service Request,Critical,Closed,2020-05-10 20:39:33,,False,Application,Christine Maddox,Amy Miller,Service Request,Software,Medium,Safe close history.,
3c6c9d8f-7c3c-4694-8127-257e77f579b6,Incident,Medium,Open,2021-07-03 04:22:51,2021-07-08 04:22:51,False,Security,Raymond Keith,David Gonzalez,Incident,Hardware,Low,Everything floor message.,5.0
10698774-d42e-453c-b3c4-956bcf58b745,Service Request,Medium,Closed,2022-03-13 09:46:29,2022-03-22 09:46:29,True,Network,Michael Lynn,Jonathan Wilson,Change Request,Other,High,Run campaign agency wrong.,9.0
de788b9f-4a4d-48ca-9ad2-31013046b73f,Service Request,High,In Progress,2021-09-23 20:14:11,2021-10-01 20:14:11,True,Support,Robert Johns,Christopher Williams,Service Request,Software,High,One capital begin respond lawyer successful.,8.0
e5711e1b-0cb4-4f56-b055-94082c3304f4,Service Request,Low,Open,2023-04-19 08:22:58,,False,Support,Jennifer Smith,Christopher Knox,Change Request,Network,High,Beautiful environment lead.,
3645fdf8-cf9b-4e99-839e-452738ac23d9,Incident,Low,Open,2020-03-04 10:01:02,,False,Support,Angela Cooper,Jessica Jones,Change Request,Other,Low,Prove site bill figure rise major.,
feef647a-6a6a-4330-a793-906a98d614e5,Service Request,Low,Resolved,2022-07-25 22:28:48,2022-07-29 22:28:48,False,Database,Laura Ortiz,William Sanchez,Change Request,Other,Low,Federal issue cost.,4.0
5301d9e0-633c-4426-ac74-04970c37fd9f,Incident,Medium,Closed,2023-09-23 10:02:44,2023-09-30 10:02:44,True,Database,Christopher Norton,Robert Clark,Service Request,Other,High,Lot last free board brother start establish.,7.0
c861c7ed-81eb-4300-91eb-a5c55d9c619e,Incident,Medium,In Progress,2020-07-29 17:39:47,,False,Network,Ashley Mann,Paul Williams,Change Request,Network,Medium,Adult from else read way allow.,
2092d49e-f4ba-4095-b0fa-6afc423f616e,Incident,High,Resolved,2022-05-20 21:54:22,,False,Support,Shawn Hernandez,Laura Fisher,Incident,Network,Medium,Effect address too town exist.,
38d5676f-a8da-4562-92a6-112a3b53e0a5,Service Request,Medium,Open,2020-10-17 22:20:38,,False,Database,Christopher Rogers,Gail Bailey,Service Request,Other,High,This deep despite tend machine check control.,
92af2403-236b-4e16-bc53-c283f89baa0f,Service Request,High,Resolved,2020-10-15 23:14:30,,False,Application,Robert Paul,Rebekah Stout,Incident,Other,Medium,Light pass executive why.,
18748783-6df8-47d5-81a7-2ccc880013c7,Service Request,Critical,In Progress,2020-04-08 12:06:34,,False,Application,Sean Green,Danielle Cruz,Service Request,Network,Medium,Crime memory discussion somebody letter.,
71e1c20b-659f-4e63-88f4-aad56970a0fa,Service Request,Low,Resolved,2021-06-23 14:25:04,2021-06-24 14:25:04,False,Support,Robert Strickland,Melissa Maddox,Incident,Network,High,Relate research create save study even ago.,1.0
605c7b90-737d-4a83-89c3-22a8aba39745,Incident,Critical,Resolved,2023-02-03 08:55:39,2023-02-09 08:55:39,True,Database,Andrea Jackson,Sara Schneider,Change Request,Access,Low,Best treatment add out a.,6.0
c3f2f01d-abd4-4de4-9af3-5ee7ee4e2d4e,Service Request,High,Closed,2020-03-26 00:19:01,2020-03-30 00:19:01,False,Network,Crystal Martinez,Dr. Lorraine Randolph MD,Change Request,Network,Low,Huge page company military.,4.0
eca3cd5e-1bb6-4211-bb08-5c8a455d0398,Service Request,High,Open,2023-08-04 10:44:31,,False,Support,Ashley Little,Kimberly Murray,Service Request,Hardware,High,Yard institution real green camera.,
a945902c-6817-44cf-8404-ac21110da481,Incident,Low,Open,2023-09-25 18:37:11,2023-09-26 18:37:11,False,Database,Cindy Burns,Sarah Jackson,Incident,Other,Low,Rather design road say improve stand from.,1.0
1ac313af-7c0d-45e7-acd4-0ab767daa063,Incident,Critical,In Progress,2021-06-18 09:06:25,2021-06-25 09:06:25,True,Security,Michael Ware,Carla Mills,Incident,Access,Medium,Health region step.,7.0
942370ec-4bfb-49ab-92a8-2158b01237be,Incident,High,Open,2023-02-15 11:40:20,2023-02-18 11:40:20,False,Support,David Miller,Kim Lopez,Service Request,Software,Low,Man work happen see.,3.0
5fa494d7-1374-4f26-8016-9708eebde1c9,Service Request,High,Open,2022-06-25 09:12:25,2022-07-03 09:12:25,True,Network,Adam Suarez,Clarence Dickerson,Incident,Access,Medium,Movie rock among make wind.,8.0
9e63a27c-daee-4f5e-91e8-3fbdfc6e7057,Incident,Medium,Resolved,2020-08-20 10:54:07,2020-08-26 10:54:07,True,Security,James Munoz Jr.,Randy Bates,Change Request,Access,Medium,Bag meet sister rule bar miss Democrat kitchen.,6.0
e9d521ae-c65a-4a0e-a35d-ce260ac495db,Incident,Critical,In Progress,2020-12-06 06:10:06,2020-12-07 06:10:06,False,Network,Andrea Rios,Michael Eaton,Incident,Access,Low,Course too remember air even.,1.0
fb893ee1-b391-4e48-ac93-1befb0953769,Service Request,Medium,Closed,2022-06-24 23:17:13,,False,Network,Melissa Hayes,Amy Romero,Service Request,Network,Low,System go national economic source up.,
97e7412a-fc5c-42a2-a772-fd1bc986df6f,Incident,Low,In Progress,2022-10-12 04:41:17,2022-10-18 04:41:17,True,Security,Patricia Cantrell,David Torres,Service Request,Network,Low,Hot million cause a smile each.,6.0
75896784-cf27-4384-b3c1-17c811e287f3,Incident,High,Closed,2022-04-28 09:27:21,2022-04-29 09:27:21,False,Application,Richard Bartlett,David Phelps,Service Request,Access,Low,Model note wife time age.,1.0
74b034e9-4d63-4d7a-beea-6ea3e90235e8,Incident,High,Closed,2020-01-26 18:41:35,2020-02-03 18:41:35,True,Database,Christopher Harris,Heidi Johnson,Incident,Network,Low,Series front activity go accept.,8.0
7ff59329-417b-401b-9f25-3d5a8c81918a,Service Request,Critical,Resolved,2023-09-13 04:58:16,2023-09-20 04:58:16,True,Database,Stacy Walton,Jennifer Evans,Incident,Software,Low,Large one music another name customer my.,7.0
9bda1c62-7693-467b-9ab6-26015b8c5fc5,Service Request,Low,Closed,2020-07-19 17:26:17,2020-07-22 17:26:17,False,Application,Tammy Burns,Susan Johnston,Incident,Other,High,President thousand church audience artist think never movie.,3.0
8f47fdbe-ff98-40bc-9873-9911a00187ab,Incident,Low,Closed,2022-07-04 19:02:41,2022-07-10 19:02:41,True,Security,Matthew James,Anthony Mills,Incident,Network,Medium,Program group a ever question institution.,6.0
d4687cd8-b112-4fa5-a0b3-53f4a6610549,Incident,Critical,Closed,2021-08-01 01:31:15,2021-08-08 01:31:15,True,Support,Linda Rogers,Jennifer Caldwell,Service Request,Network,High,Wait through time phone skin.,7.0
883f1133-5341-48a2-b34d-8cfce16cc115,Service Request,Critical,In Progress,2022-07-23 19:07:58,,False,Network,Marcus Johnson,Julie Nicholson,Change Request,Other,High,Writer morning hour three million environment between near.,
5dd1dbfb-a3e4-4399-aa16-6fcda0a94a43,Service Request,Low,Open,2020-08-07 23:48:12,,False,Network,Seth Hoffman,Robert Pierce,Change Request,Software,Low,Space amount yeah tough item participant.,
b485eeec-a85b-4f33-af38-27e34042a5ef,Service Request,Critical,Resolved,2021-05-17 09:11:43,,False,Application,Kathryn Garcia,Cindy Fox,Incident,Software,Medium,Kitchen prepare process throw his hotel by.,
61d49ff8-1045-4b9e-939e-e15c94f3df3b,Incident,Medium,Closed,2022-04-16 13:42:48,2022-04-24 13:42:48,True,Support,Jerry Hobbs,Anthony Hernandez,Incident,Hardware,Medium,Suffer sure too draw.,8.0
c09b13f9-a242-44f3-86a5-ab898fd9369d,Service Request,Medium,Closed,2020-10-15 10:05:33,2020-10-19 10:05:33,False,Application,Mary Lopez,Roy Marsh,Service Request,Other,Low,Six water cell suddenly seek easy.,4.0
370d6ef7-8670-443c-b273-b2dfb2d3e3bd,Incident,Medium,In Progress,2022-05-31 08:38:06,,False,Application,Craig Parker,Antonio Choi,Incident,Access,Low,Rather president long effect speech.,
cf6b9f5a-81e2-4910-aa0b-f4919070b6b1,Service Request,Medium,Open,2023-03-23 09:22:40,2023-03-29 09:22:40,True,Network,Carlos Gardner MD,David Douglas,Service Request,Other,Medium,Something land once boy state business apply.,6.0
ed9380f5-0b92-46b8-a281-cfbb5ec781fe,Incident,High,Open,2022-04-24 18:00:30,2022-05-04 18:00:30,True,Support,Daniel Shelton,John Jordan,Service Request,Access,High,Billion energy reality hair security.,10.0
89071a1d-e0f9-4c23-8f3b-aef457f09b75,Incident,Low,Resolved,2023-03-09 09:45:21,2023-03-19 09:45:21,True,Database,Kyle Bullock,Spencer Hamilton,Incident,Access,High,Minute evidence per teach suffer wrong expert.,10.0
b7ad3bf5-0678-434d-b179-64d5f479ac1d,Incident,High,In Progress,2021-07-25 01:59:06,2021-08-01 01:59:06,True,Security,Francis Robbins,Mr. Rodney King,Incident,Hardware,Low,Ok music already total finish then letter cell.,7.0
f039e8b6-1957-41f5-9852-a1a121fb40a5,Incident,High,Closed,2020-10-18 16:21:29,2020-10-24 16:21:29,True,Network,Daniel Chung,Joseph Hunt,Incident,Software,Low,Collection man design reach send some its.,6.0
2ac4d1eb-965d-49d1-9e8b-2567a2a13910,Service Request,Medium,In Progress,2023-02-13,2023-02-08,False,Network,Brianna Washington,Paul Thomas,Incident,Hardware,High,Listen nice reality meet thousand sound off.,3.0
27793134-8d02-4445-89bd-70e8604c413d,Service Request,High,Closed,2023-06-29 15:25:59,2023-07-05 15:25:59,True,Application,Cameron Flores,Kimberly Smith,Incident,Other,Medium,Candidate whose low pull so who myself.,6.0
68893b29-5ece-42b7-8682-1f6cb871d38e,Service Request,Low,In Progress,2022-10-04 08:53:11,,False,Application,Kari Myers,Willie Hoffman,Change Request,Software,High,Include same for prepare eat production.,
48273066-3025-4d70-b228-e49f4b173a9e,Service Request,Low,Closed,2020-04-18 16:40:17,,False,Support,Rachel Serrano,Donna Taylor,Change Request,Access,Medium,Glass increase either southern.,
46a06836-e6ba-44d7-b209-4f5ba26a43c5,Incident,High,Closed,2021-06-03 16:04:59,2021-06-06 16:04:59,False,Application,Whitney Moore,Ronald Moore,Change Request,Access,High,Town politics rock moment Democrat source.,3.0
05a2672a-2e10-4fc8-b349-e0a88dcfb4c6,Service Request,High,Closed,2020-04-13 12:43:18,2020-04-17 12:43:18,False,Database,James Perkins,Amy Schroeder,Service Request,Access,Medium,Author middle skill answer.,4.0
e9a9e9ae-9220-44c8-8975-7c86ee5b74d7,Incident,Low,Resolved,2022-08-16 05:10:29,2022-08-18 05:10:29,False,Network,Willie Fitzgerald,Kathleen Freeman,Change Request,Hardware,Low,Serious sing something something.,2.0
6718708d-7227-4877-9ebe-26db9443ef6d,Incident,High,In Progress,2023-01-01 04:34:13,2023-01-09 04:34:13,True,Database,Karen Weeks,Maria Buchanan,Service Request,Software,Medium,Social month interview southern scientist than.,8.0
cb39593e-7fea-49c9-8a35-2fbf7b84207b,Service Request,High,Open,2023-02-16 14:08:47,2023-02-20 14:08:47,False,Security,Jason White,Michael Simmons,Incident,Access,Low,Before these form now memory.,4.0
33acd38f-889f-4356-8b90-fb58edf88c0b,Service Request,Low,Resolved,2022-01-28 04:17:02,,False,Security,Elizabeth Anderson,Holly Cross DDS,Change Request,Access,High,Participant performance believe he human everybody star.,
0138ea7c-c601-4d2f-b0f7-d37cbef89eef,Incident,Medium,Open,2022-01-13 04:51:26,2022-01-23 04:51:26,True,Network,Amber Cummings,Cynthia Hudson,Change Request,Other,High,Financial positive kind form apply.,10.0
0ed33e26-44c0-403a-a7d3-457bd0c471e6,Incident,Low,Resolved,2022-12-02 22:46:01,2022-12-12 22:46:01,True,Support,Taylor Green,Abigail Bishop,Change Request,Hardware,Medium,Every service result commercial worker.,10.0
3bc7d43a-c8b0-44fa-91e5-e84cc93b9dc0,Service Request,High,Closed,2021-04-16 05:20:36,,False,Network,Mr. Christopher King,Michael Olsen,Incident,Other,Medium,Accept itself gun teach however number.,
24302436-6bcc-4a2b-83fc-db0f564b3a68,Service Request,High,Resolved,2020-08-24 00:00:57,,False,Support,Gary Becker,Andrew Vance,Change Request,Other,Medium,Both rock man thus though design treatment.,
92306dea-e166-4aaf-a02d-ae40b0c83bc9,Incident,High,Pending,2023-04-26 22:13:33,,False,Security,Charlotte Cantrell,Christy Miller,Incident,Access,Low,Perform long moment deal sort someone.,
ba0b64cd-44e0-4634-871f-37c212ec4002,Incident,Low,Closed,2021-09-27 18:18:52,,False,Security,Brian Pittman,John Jones,Change Request,Hardware,Medium,Prevent want spend morning practice.,
e830dc95-b669-4193-8ea8-538dec82e451,Incident,Critical,Closed,2022-07-16 14:00:41,2022-07-23 14:00:41,True,Application,Kenneth Brown,Kyle Gross,Change Request,Hardware,Medium,Ask cell former president southern.,7.0
6f74c114-5a43-4d01-8bae-2e0ce1190499,Incident,Low,In Progress,2021-05-14 21:04:33,2021-05-21 21:04:33,True,Network,Kathleen Davis,Michelle Haynes,Change Request,Network,Medium,Culture upon ago.,7.0
137d82cd-4c66-4c75-a7b9-5d4b64baaddc,Service Request,Medium,Resolved,2021-12-27,,False,Security,Kevin Wheeler,Donald Durham,Service Request,Software,Medium,Exist present year around consumer.,
cff25678-9746-4240-9d24-3e4c99502186,Incident,Low,Closed,2023-01-17 04:28:35,,False,Application,William Jackson,John Wyatt,Change Request,Access,High,Home fear later person.,
fb1ed6aa-73a8-4970-ae5c-ddd7195ab1b0,Service Request,Critical,Closed,2021-06-12 07:04:54,2021-06-18 07:04:54,True,Support,Jason Anderson,Jeremy Taylor,Service Request,Hardware,Low,Through trial several design also local.,6.0
fdfa66f5-1fda-46d4-a91a-89cb97d8dc03,Service Request,Medium,Resolved,2022-03-03 16:14:31,2022-03-10 16:14:31,True,Support,Kevin Davis,Kelly Fitzgerald,Change Request,Software,Low,Store rest southern role forget.,7.0
609269e4-3567-4221-94c5-606ee8688377,Service Request,High,In Progress,2022-11-16 04:49:04,,False,Database,Susan Jacobs,Kimberly Bean,Service Request,Access,Medium,Wall citizen likely deal.,
bbdc8296-f458-4894-9985-18a4e7472b48,Service Request,Low,In Progress,2022-04-08 05:46:14,2022-04-11 05:46:14,False,Database,Keith Chen,Scott Bautista,Incident,Access,High,Billion Congress player scientist.,3.0
87643e9e-b1ab-4f81-b6fb-44db9c42255b,Incident,Low,Open,2020-06-05 22:06:34,,False,Support,Peter Chapman MD,Lori Ochoa,Service Request,Hardware,Low,Those wide production stuff.,
4d024ddc-97cb-417d-b9e7-72702ab37b84,Service Request,High,Resolved,2023-08-10 00:28:48,,False,Database,Jennifer Waters,Paul Pearson,Incident,Hardware,Low,Language little start rise loss generation.,
4cc40816-88ea-48d1-a274-89fa8d915c89,Incident,High,Closed,2020-03-23 16:45:47,2020-03-31 16:45:47,True,Network,Karen Allen,Tara Kelly,Service Request,Hardware,Low,Build marriage shoulder get.,8.0
78a38b72-8058-4ae3-aac6-063ab22c1f7a,Service Request,Low,Open,2023-05-31 14:57:57,2023-06-04 14:57:57,False,Security,Gregory Sanchez,Daniel Flores,Incident,Software,High,Return court public role I.,4.0
69883949-c916-43a6-bbf2-e789fcf82be4,Service Request,High,In Progress,2020-07-16 21:12:21,2020-07-19 21:12:21,False,Support,Beth Miller MD,Kenneth Livingston,Service Request,Hardware,Low,Benefit election above doctor job yes area soon.,3.0
69b172dc-252c-4d75-84d3-78aeb3df569e,Incident,Low,Open,2021-03-04 04:49:51,2021-03-13 04:49:51,True,Database,Margaret Logan,Patricia Reed,Incident,Other,High,School medical collection about watch early.,16.366153846153846
0caa1cac-e835-4944-846b-ae47add5a7e7,Service Request,Medium,Closed,2021-06-12 04:29:18,2021-06-21 04:29:18,True,Database,Jeffrey Erickson,Denise Owens,Change Request,Network,Medium,Level today can moment alone movie art.,9.0
07d6702e-e5d9-4720-8660-1ccd7a240262,Incident,Medium,Closed,2023-04-18 11:31:38,2023-04-22 11:31:38,False,Support,Traci Kelly,Timothy Jackson,Incident,Other,High,Structure expect model chair player yourself money.,4.0
4b2ce81d-6278-44f5-9d59-11922105f4e4,Service Request,Medium,Resolved,2020-06-04 09:47:02,,False,Network,James Bell,Susan Morris,Change Request,Software,Low,Film decade world theory recently leader.,
b4c50aee-852c-4e43-aca0-1137c3a543b5,Incident,Medium,Closed,2022-05-15 09:43:45,,No,Application,Sara Miranda,Austin Hartman,Service Request,Software,Low,Anyone nature certainly rule campaign as.,
8863169e-f466-4675-ae0b-cda280becb95,Incident,Medium,Open,2022-03-08 18:32:12,,False,Support,Julia Parker,Katelyn Chapman,Change Request,Access,High,Stuff memory source social.,
df139b63-48b0-4860-9787-716a0b0f9efe,Service Request,Medium,Open,2020-12-03 16:30:17,2020-12-12 16:30:17,True,Network,Michael Davis,Christine Hines,Incident,Access,Low,Better up agent customer mother leave recognize.,9.0
f7f908e8-e294-4167-82f8-cb63c8b7ab19,Incident,Critical,Closed,2022-08-17 12:20:08,,False,Application,Jennifer Williams,Andrew Ali,Service Request,Other,High,Cold food day off blood.,
9336eb41-0b3c-47d2-b7a8-06e5ec23fabe,Incident,High,In Progress,2020-08-20 17:56:18,,False,Security,Breanna Collins,Steven Adkins,Incident,Access,High,Property question left world plan find.,
cdcc2de2-9898-46a1-bca9-1b2f25d0d7aa,Incident,Low,Resolved,2023-07-05 18:14:41,2023-07-11 18:14:41,True,Security,Stephanie Anderson,Darren Lloyd,Service Request,Network,Low,Professor party instead field discuss become nice attack.,6.0
814c2935-33e0-4370-8dfd-371ae95cd20d,Incident,Critical,Open,2022-02-27 12:28:54,,No,Security,Robert Rodriguez,Joseph Logan,Incident,Access,Medium,Far she without east.,
d8085cdb-a652-4b10-94f0-6c3264ecf6fd,Service Request,Critical,Open,2023-01-09 06:36:43,,False,Security,Elizabeth Moore,Laura Smith,Incident,Access,High,Culture company fear develop various wonder cost.,16.366153846153846
de80db92-2561-44ce-b18d-e60bd605fdbd,Service Request,High,Resolved,2022-09-11 11:35:49,2022-09-15 11:35:49,False,Support,Benjamin King,Brent Hamilton,Change Request,Hardware,Medium,Page to college though go.,4.0
be031147-1c93-4483-93b4-262e136e0e53,Incident,High,Open,2020-04-27 00:44:15,,False,Network,Denise Elliott,Emily Fischer,Change Request,Other,Medium,Throughout successful behavior learn.,
e0c6549d-d9a3-411a-897b-d63e25455ce2,Service Request,Medium,Open,2021-10-24 06:34:54,2021-10-29 06:34:54,False,Application,Carl Hays,Mrs. Emily Ayala,Change Request,Software,Low,Card religious including than.,5.0
0767bcd5-1b7c-41b7-bb6c-daef0b11b4df,Service Request,Critical,Closed,2022-03-18 22:35:35,2022-03-22 22:35:35,False,Security,Todd Rollins,David Church,Incident,Hardware,Medium,Shake play ball character what pull.,4.0
d85eb62a-27e7-4f3c-bea2-d26b43af4c69,Incident,Medium,Resolved,2022-03-18 15:42:31,2022-03-20 15:42:31,False,Application,Tina Baker,Andrea Scott,Incident,Hardware,Medium,Cold certainly turn population.,2.0
705714d8-ac25-4379-a560-05bb046dceb9,Incident,High,Open,2023-05-19 11:21:53,2023-05-25 11:21:53,True,Support,Jacob Elliott,Joseph Lynn,Service Request,Software,Medium,Gun president only especially state half nice blood.,6.0
5c8f51ff-7572-4a89-90a9-27ad4feec5a8,Incident,High,Closed,2023-08-18 23:42:37,,False,Security,Paul Green,Shannon Lewis,Change Request,Other,Medium,What about best thing use top.,
12a288a6-ab79-4b97-a6ad-20445d17d0e8,Incident,Low,Closed,2022-03-22 18:26:54,2022-03-26 18:26:54,False,Security,Stacy Montoya,Erica Harrington,Change Request,Other,Low,Talk in life small several.,4.0
cf5bd5c5-ed13-45f2-a024-ffff7a234ad0,Incident,High,Open,2021-04-28 21:41:33,,False,Support,Clayton Solis,Kathleen Hobbs,Change Request,Access,Medium,Whether everybody to goal black today together enjoy.,
5137af6a-91f1-4aa0-8a40-b5b9c84cbec4,Service Request,Critical,Closed,2021-12-27 17:04:45,,False,Network,Christopher Davis,Brenda Gutierrez,Change Request,Software,Medium,Keep cover into.,
5b8ca03b-7f83-4824-ba40-ba71a652b66e,Service Request,High,Open,2022-05-19,2022-05-06,False,Security,Michael Baker,Julie Reese,Change Request,Software,Low,Weight if guy onto nice.,4.0
0b0e5b12-352a-4b9a-9699-62a1e0ed628e,Incident,Low,Resolved,2022-08-31 10:12:03,2022-09-10 10:12:03,True,Application,Rachel Riggs,Alicia Martinez,Incident,Hardware,Low,Born recently development she region maintain against.,10.0
1f65b81a-bd2a-4785-8842-c991a19794c3,Service Request,Critical,Resolved,2023-01-15 23:11:36,2023-01-25 23:11:36,True,Support,Christine Douglas,Mr. Joseph Swanson,Incident,Network,Medium,Piece of pull car area.,10.0
4c2bce98-8248-4ab5-a5d0-1995351db4b8,Service Request,High,In Progress,2022-11-12 18:36:39,2022-11-20 18:36:39,True,Network,Kathleen Baker,Crystal Luna,Incident,Software,High,Call left tend rather yes mean only major.,8.0
95555e41-071a-49ca-bc7c-c7406d07879e,Incident,High,In Progress,2022-01-28 23:12:51,2022-01-31 23:12:51,False,Support,Kristin Avila,Katie Hudson,Change Request,Other,High,Next account this like concern he.,3.0
a113dc84-50b2-44b4-9f14-932ae97636bb,Service Request,Low,In Progress,2023-09-16 09:01:01,2023-09-25 09:01:01,True,Support,Erica Martin,Carolyn Santos,Incident,Software,Low,Doctor fact chance relate occur mind its.,9.0
0db31ea8-18b2-4094-8237-006dbe9d4b45,Service Request,Low,Closed,2022-07-22 23:37:44,,False,Support,Elizabeth Clark,Denise Arnold,Incident,Access,Medium,Window case deal seat this life.,
972f215d-568b-4aba-8fee-c718a4b90f62,Service Request,Medium,Resolved,2022-07-23 22:58:32,2022-08-02 22:58:32,True,Database,Brad Castillo,Kathryn Moore,Service Request,Software,High,Race brother make size rock.,10.0
d1461851-8ac9-4e90-86dd-875120a05b6c,Service Request,High,Closed,2020-05-18 17:31:34,,False,Database,Anne Kelly,Thomas Carpenter,Incident,Hardware,Medium,When certain mind perhaps scientist well.,
7e7ceb06-afb9-4aa8-83d7-359487b8adb9,Incident,Critical,Resolved,2021-08-18 22:20:35,,False,Support,Jody Alvarez,William Zavala,Incident,Access,Low,Tell professional water media.,
485cce3e-2afc-4373-98f9-db18aa3a15c4,Service Request,Medium,Closed,2023-04-16 10:01:05,2023-04-26 10:01:05,True,Security,Antonio Alvarez,Michael Howard,Incident,Access,High,Board personal big production interview.,10.0
ebb9930e-941c-4925-93e2-d4950148536c,Service Request,Medium,Resolved,2023-01-25 12:55:15,,False,Support,Emily Miller,Miss Jessica Walker,Change Request,Software,Medium,Apply create our sister realize.,
0af6848c-fb4e-4b84-8648-7b93acdc8dbe,Incident,High,In Progress,2022-12-19 23:48:02,2022-12-22 23:48:02,False,Network,Cameron Wilson,Wesley Singh,Incident,Access,High,Road eye only me dream.,3.0
bc69b361-09ea-4bd5-aaba-d7905b637830,Incident,Low,Resolved,2022-06-10 11:45:35,,False,Security,Nicholas Mcclain,Cynthia Chavez,Service Request,Hardware,Low,Team none life during speech finally.,
1a505fe8-8074-49ae-85bd-3813aa4241d9,Incident,Low,Resolved,2022-07-08 20:59:57,2022-07-16 20:59:57,True,Support,Alyssa Cole,Scott Gibbs,Change Request,Other,High,Politics church remain media short sign economy business.,8.0
199a9abc-6610-483f-8f76-f22a05b3d26e,Service Request,High,Open,2020-08-25 21:39:58,2020-09-03 21:39:58,True,Support,Mark Carpenter Jr.,Dustin Robinson,Change Request,Access,High,Dream record century require.,9.0
be8b1ee4-b885-4a84-9fae-17ae70fdadf0,Service Request,Low,Open,2021-07-10 04:41:38,,False,Database,Matthew Johnson,Ronald Clarke,Change Request,Access,High,Nice rule future visit human spend simply relate.,
762206bd-c62f-48ff-8c95-59cd81bec592,Service Request,Critical,Closed,2023-04-08 08:50:18,2023-04-09 08:50:18,False,Network,Paula Nguyen,Joseph Rodriguez,Service Request,Software,Medium,Act reflect avoid line yourself thus property today.,1.0
269cbd6e-266f-4b08-9fc9-da8900f07e15,Service Request,High,Resolved,2020-12-26 08:28:49,,False,Security,Julie Koch,Jonathan Guzman,Incident,Access,Medium,Their role institution fast century people.,
ded5e9fb-e507-4671-b3a4-ed66a6d4a227,Service Request,Critical,Closed,2022-04-09 16:18:43,2022-04-11 16:18:43,False,Security,Timothy Holland,Anita Smith,Service Request,Other,Medium,Though line final.,2.0
